177.0000,51.0000,21.0000,129.0000
176.4436,50.5312,21.0000,129.0000
176.4831,49.9355,21.4200,131.5800
176.3997,49.8010,21.4200,131.5800
176.3842,49.7189,21.4200,131.5800
176.2292,49.6283,21.4200,131.5800
176.1370,49.2437,21.4200,131.5800
176.2763,51.6732,20.5882,126.4706
176.2264,51.5176,20.5882,126.4706
175.5581,49.1720,21.4200,131.5800
175.5688,51.1733,20.5882,126.4706
175.0211,51.9411,20.1845,123.9908
174.9478,51.3831,20.5882,126.4706
174.4012,51.4755,20.1845,123.9908
174.1062,53.2552,19.7888,121.5596
173.9065,53.3139,19.7888,121.5596
173.9490,50.1685,20.5882,126.4706
173.9620,52.4666,19.7888,121.5596
174.5950,55.2644,19.0203,116.8393
173.8911,55.1526,19.4008,119.1761
173.8190,56.8708,19.0203,116.8393
173.0199,58.4052,19.0203,116.8393
171.9204,57.3478,19.7888,121.5596
171.6602,56.8825,20.5882,126.4706
171.1073,56.2663,21.4200,131.5800
171.4832,58.7597,20.5882,126.4706
171.0908,59.4096,20.5882,126.4706
170.1262,57.5979,21.4200,131.5800
170.2362,60.4533,20.5882,126.4706
169.3492,61.9245,19.7888,121.5596
169.5284,63.7637,19.4008,119.1761
168.1311,61.5376,20.1845,123.9908
167.9385,61.1559,20.5882,126.4706
166.9055,63.8584,19.7888,121.5596
167.5157,63.7893,20.1845,123.9908
167.4312,65.0046,20.5882,126.4706
166.1014,65.4880,20.1845,123.9908
166.1482,63.6700,21.0000,129.0000
164.2420,63.4775,21.0000,129.0000
163.3345,67.4722,20.1845,123.9908
165.8296,72.7427,19.4008,119.1761
168.2317,76.2479,19.7888,121.5596
168.4676,77.9844,19.4008,119.1761
168.5908,80.7744,18.6474,114.5483
166.2884,79.6255,17.9233,110.1003
168.5996,86.0076,17.5719,107.9414
166.6449,86.5653,16.8895,103.7499
165.0003,88.0741,16.8895,103.7499
164.0720,86.6701,17.5719,107.9414
164.9831,90.6892,16.8895,103.7499
164.9082,93.1812,16.8895,103.7499
164.7616,93.2898,16.8895,103.7499
165.1155,96.7513,16.2337,99.7212
164.7385,98.7726,16.5584,101.7156
165.4529,103.4835,15.9154,97.7659
164.6227,104.3276,15.9154,97.7659
163.1342,103.2822,16.5584,101.7156
161.5209,100.3044,17.2273,105.8249
162.0432,101.8048,17.2273,105.8249
165.4959,107.8940,16.8895,103.7499
163.5226,101.9275,17.5719,107.9414
166.2466,107.1682,16.8895,103.7499
165.4230,104.6349,17.2273,105.8249
166.7948,104.0389,17.2273,105.8249
166.5376,100.5081,17.9233,110.1003
166.7300,97.5508,18.6474,114.5483
167.6060,97.3498,18.2818,112.3023
168.9052,96.0243,18.6474,114.5483
169.0492,94.1624,18.6474,114.5483
169.7261,92.9370,18.6474,114.5483
169.9030,93.0580,17.9233,110.1003
170.0388,92.6063,17.5719,107.9414
169.8890,89.4794,17.2273,105.8249
168.6505,85.7639,17.9233,110.1003
167.9332,79.8820,18.2818,112.3023
166.7071,73.7680,18.6474,114.5483
164.8174,69.5701,19.4008,119.1761
157.9638,60.5987,20.1845,123.9908
158.5915,58.4037,20.1845,123.9908
159.5244,53.6442,20.5882,126.4706
159.7506,49.8024,20.5882,126.4706
159.7189,47.6067,20.1845,123.9908
161.2288,43.4224,19.4008,119.1761
197.5997,36.3799,19.7888,121.5596
200.1519,37.2547,19.0203,116.8393
199.6411,38.0429,18.6474,114.5483
199.8906,37.4905,19.0203,116.8393
188.5323,28.2044,19.0203,116.8393
188.5138,27.6472,19.0203,116.8393
187.9448,27.6856,18.2818,112.3023
179.1673,20.3591,19.0203,116.8393
181.5028,15.8897,19.7888,121.5596
176.7884,50.5601,19.0203,116.8393
177.4165,52.6043,18.2818,112.3023
163.3441,36.9486,17.5719,107.9414
162.2904,31.1673,17.9233,110.1003
165.8112,33.7089,17.2273,105.8249
191.5389,30.5050,16.5584,101.7156
194.4429,32.6379,16.8895,103.7499
187.9489,33.5356,16.8895,103.7499
192.2876,38.0555,16.2337,99.7212
171.7962,18.9903,16.8895,103.7499
173.3563,16.7546,16.2337,99.7212
174.9633,12.3297,16.8895,103.7499
179.5617,14.5275,16.2337,99.7212
185.2071,14.4380,16.8895,103.7499
161.6199,24.6060,16.8895,103.7499
166.0064,24.0567,16.2337,99.7212
178.8743,31.4632,15.6033,95.8489
180.4047,33.6503,14.9974,92.1270
170.6505,61.7325,14.4150,88.5496
169.5338,61.6071,14.1324,86.8133
166.8254,61.0302,13.5836,83.4422
167.0369,59.2872,13.0562,80.2021
165.7110,57.3412,12.5492,77.0877
164.1721,55.4841,12.3031,75.5762
186.1318,40.1682,11.8254,72.6415
186.7790,40.4196,11.5935,71.2171
187.1129,39.3697,12.0619,74.0943
189.0327,39.2049,12.5492,77.0877
190.4295,41.8522,12.0619,74.0943
191.2030,45.0852,11.8254,72.6415
192.0304,47.2926,12.0619,74.0943
186.8772,31.9913,12.3031,75.5762
188.7028,31.6910,12.5492,77.0877
177.3324,23.8485,12.0619,74.0943
181.9145,26.1146,11.5935,71.2171
185.5065,26.1266,11.3662,69.8207
187.0113,27.4532,11.3662,69.8207
190.6005,29.8036,11.1433,68.4517
190.6686,35.2131,10.9248,67.1095
195.3816,35.2720,11.3662,69.8207
193.1667,38.4187,11.5935,71.2171
189.4221,38.4303,12.0619,74.0943
191.3833,39.9178,12.3031,75.5762
193.6920,42.5458,12.3031,75.5762
190.6090,43.6052,12.0619,74.0943
188.6308,42.2775,12.5492,77.0877
191.1775,47.8590,12.3031,75.5762
191.4626,49.2164,12.3031,75.5762
186.1127,27.6450,12.0619,74.0943
177.3901,38.7161,11.5935,71.2171
179.9858,39.6551,11.1433,68.4517
183.9201,41.7479,10.9248,67.1095
187.2630,44.8907,10.7106,65.7936
182.5391,40.0488,10.9248,67.1095
183.2963,41.2684,10.9248,67.1095
188.0866,43.8300,10.9248,67.1095
189.3338,46.7812,10.5006,64.5036
189.5037,49.1347,10.2947,63.2388
189.0078,51.5766,10.0928,61.9988
189.0660,50.8583,10.2947,63.2388
189.7120,51.4186,10.7106,65.7936
190.9645,53.3463,11.1433,68.4517
191.3096,58.0130,10.7106,65.7936
192.9202,62.9933,10.2947,63.2388
188.3096,48.2691,10.7106,65.7936
190.1479,48.0262,10.9248,67.1095
176.1672,43.8352,11.1433,68.4517
179.8760,46.0749,10.7106,65.7936
184.8059,46.9563,10.9248,67.1095
186.5415,50.0469,10.9248,67.1095
193.0029,51.0348,11.3662,69.8207
191.2895,56.6863,11.3662,69.8207
193.6232,61.2676,11.5935,71.2171
194.5545,62.4943,12.0619,74.0943
196.7515,67.9042,11.8254,72.6415
194.3221,70.3948,12.3031,75.5762
193.0419,74.3590,12.0619,74.0943
190.7198,76.6160,11.5935,71.2171
187.2684,76.3835,11.1433,68.4517
192.0005,83.3828,11.1433,68.4517
187.9369,83.2660,11.5935,71.2171
182.2613,60.7777,12.0619,74.0943
184.8380,60.9447,12.0619,74.0943
178.1328,72.7531,11.5935,71.2171
176.5285,73.4369,11.3662,69.8207
175.9127,73.9300,11.1433,68.4517
177.4181,75.5270,10.7106,65.7936
166.1874,103.6541,10.7106,65.7936
162.3751,104.1155,10.2947,63.2388
161.3399,101.5592,10.7106,65.7936
162.2138,99.9978,10.9248,67.1095
163.2464,98.9237,10.7106,65.7936
161.6542,97.5832,10.2947,63.2388
163.4566,97.5730,10.5006,64.5036
161.7196,95.6113,10.2947,63.2388
163.1174,97.1994,9.8949,60.7831
161.5935,93.8218,10.2947,63.2388
159.7583,89.0109,10.5006,64.5036
160.5049,89.8578,10.0928,61.9988
160.1607,85.9580,10.5006,64.5036
161.6383,86.6291,10.0928,61.9988
163.5044,86.6648,10.0928,61.9988
162.4750,85.4993,10.2947,63.2388
163.8112,84.2911,10.5006,64.5036
166.8533,85.3509,10.0928,61.9988
166.9990,86.2023,9.7009,59.5913
167.4266,86.0416,9.8949,60.7831
168.7990,85.7560,9.5107,58.4229
169.6186,87.4582,9.1414,56.1542
171.1405,87.9929,8.9621,55.0532
172.1583,89.4506,8.6141,52.9154
173.2565,89.4666,8.6141,52.9154
173.5701,91.2034,8.2796,50.8606
174.9033,92.3152,7.9581,48.8856
174.9334,93.4157,7.6491,46.9873
177.8741,95.9751,7.3521,45.1628
177.3153,94.0098,7.4991,46.0660
178.4903,95.2680,7.2079,44.2772
179.8427,95.5951,6.9280,42.5579
181.3408,96.6623,6.7922,41.7234
183.0198,96.4000,7.0666,43.4090
184.0488,97.0137,7.2079,44.2772
185.7449,98.7141,7.2079,44.2772
187.2204,100.7005,7.3521,45.1628
188.2076,101.6197,7.2079,44.2772
186.3184,101.4790,7.4991,46.0660
187.1520,104.0949,7.4991,46.0660
187.9101,106.2556,7.4991,46.0660
189.2747,109.9325,7.8021,47.9271
190.2771,111.6371,8.1173,49.8634
187.1786,108.1205,7.8021,47.9271
192.8005,109.0295,7.4991,46.0660
191.0363,95.8542,7.2079,44.2772
193.6686,98.0512,7.0666,43.4090
194.5273,95.4019,7.3521,45.1628
195.2054,76.8505,7.6491,46.9873
197.6482,76.7623,7.8021,47.9271
202.0303,80.0842,8.1173,49.8634
203.4813,83.0792,8.1173,49.8634
