310.0000,102.0000,39.0000,50.0000
308.0555,100.1236,39.0000,50.0000
306.6378,99.1218,39.0000,50.0000
305.0690,97.5687,39.0000,50.0000
303.8846,96.8431,39.0000,50.0000
302.4943,95.3222,39.0000,50.0000
301.4523,94.4537,39.0000,50.0000
300.3070,93.1165,39.0000,50.0000
297.9567,91.2873,39.0000,50.0000
297.0132,90.4071,39.0000,50.0000
296.0506,89.3620,39.0000,50.0000
295.2140,88.7168,39.0000,50.0000
294.4334,87.7378,39.0000,50.0000
293.6830,87.1977,39.0000,50.0000
292.2091,85.8948,39.0000,50.0000
291.6558,84.7887,39.0000,50.0000
290.8828,84.2835,39.0000,50.0000
289.7026,83.0345,39.0000,50.0000
289.0255,82.1901,39.0000,50.0000
288.5823,82.1804,39.0000,50.0000
287.2413,81.5123,39.0000,50.0000
286.0870,80.3670,39.7800,51.0000
285.3056,80.8488,39.0000,50.0000
284.6188,81.1100,39.0000,50.0000
283.1456,81.1004,39.0000,50.0000
282.1000,80.2704,39.7800,51.0000
280.7312,80.7554,39.0000,50.0000
278.9749,80.7961,39.0000,50.0000
277.4414,80.3769,39.7800,51.0000
274.8744,79.5921,40.5756,52.0200
274.1558,79.5655,39.7800,51.0000
271.8459,79.1669,39.7800,51.0000
269.7833,78.9105,39.7800,51.0000
267.1499,77.3514,41.3871,53.0604
265.2179,77.4235,41.3871,53.0604
262.9652,76.8145,42.2149,54.1216
263.5287,78.1317,40.5756,52.0200
260.6883,77.6624,41.3871,53.0604
258.6037,77.6503,42.2149,54.1216
257.7016,78.1824,42.2149,54.1216
255.7427,79.0470,42.2149,54.1216
253.8392,79.4088,43.0592,55.2040
252.9872,79.6175,42.2149,54.1216
250.9377,80.2261,42.2149,54.1216
251.6022,82.5510,40.5756,52.0200
248.7886,81.9040,41.3871,53.0604
247.3711,81.8823,41.3871,53.0604
246.8986,81.5333,41.3871,53.0604
247.9087,82.8674,39.7800,51.0000
247.3970,82.1248,40.5756,52.0200
247.6237,81.1118,40.5756,52.0200
248.0238,80.4903,40.5756,52.0200
249.3763,78.7635,40.5756,52.0200
251.6333,76.8542,39.7800,51.0000
253.2990,76.1622,39.0000,50.0000
256.0252,72.5777,39.7800,51.0000
257.5713,70.0171,40.5756,52.0200
262.1097,66.9793,39.7800,51.0000
265.8943,62.9419,40.5756,52.0200
268.8877,62.1269,39.0000,50.0000
273.2320,58.3128,37.4856,48.0584
276.4807,57.1486,36.0300,46.1923
280.2773,53.8877,37.4856,48.0584
284.7870,52.0607,37.4856,48.0584
286.8805,51.8721,36.7506,47.1161
290.3735,50.2032,37.4856,48.0584
291.9321,48.3536,39.0000,50.0000
294.6833,46.3859,40.5756,52.0200
298.4188,44.8525,40.5756,52.0200
300.1591,44.7901,40.5756,52.0200
303.1423,43.4609,40.5756,52.0200
305.4311,40.6637,41.3871,53.0604
307.4937,40.4498,40.5756,52.0200
310.3598,39.2844,40.5756,52.0200
312.9354,37.8819,40.5756,52.0200
313.2888,36.6464,41.3871,53.0604
315.0634,35.3226,41.3871,53.0604
315.7468,34.2740,41.3871,53.0604
318.0252,33.6492,40.5756,52.0200
319.6998,33.1289,39.0000,50.0000
319.8264,31.1496,40.5756,52.0200
321.0669,29.4471,40.5756,52.0200
321.1435,27.8316,40.5756,52.0200
321.3732,25.9863,40.5756,52.0200
321.5326,24.7387,40.5756,52.0200
321.3950,24.4503,40.5756,52.0200
320.2751,23.7469,40.5756,52.0200
320.9704,24.1171,39.0000,50.0000
319.4074,22.8136,40.5756,52.0200
317.5098,21.9343,42.2149,54.1216
317.1767,23.0928,41.3871,53.0604
317.5044,24.9709,40.5756,52.0200
315.9610,23.5325,42.2149,54.1216
316.7715,25.3926,40.5756,52.0200
315.1577,24.2262,42.2149,54.1216
315.1986,25.4319,41.3871,53.0604
314.5825,24.9770,42.2149,54.1216
315.2801,27.5584,40.5756,52.0200
313.8703,28.6306,40.5756,52.0200
313.3928,29.7773,40.5756,52.0200
312.6918,31.2757,40.5756,52.0200
312.6715,32.8094,39.0000,50.0000
311.7917,33.9490,38.2353,49.0196
311.8538,34.5899,39.0000,50.0000
310.6664,34.4071,40.5756,52.0200
309.8099,33.2170,42.2149,54.1216
310.5791,35.1199,40.5756,52.0200
310.4541,36.0036,40.5756,52.0200
310.4136,35.7718,40.5756,52.0200
310.4203,35.2952,40.5756,52.0200
311.6449,34.3525,40.5756,52.0200
312.1610,34.3461,40.5756,52.0200
313.1586,34.5475,40.5756,52.0200
314.3889,34.8263,39.0000,50.0000
