246.0000,226.0000,94.0000,114.0000
245.1570,232.8377,94.0000,114.0000
246.6817,236.7935,92.1569,111.7647
247.9463,239.2989,92.1569,111.7647
249.6775,241.5373,90.3499,109.5732
252.5449,243.2947,90.3499,109.5732
253.4408,244.0881,92.1569,111.7647
254.5774,244.1853,92.1569,111.7647
253.4240,242.9598,94.0000,114.0000
254.4179,244.4867,92.1569,111.7647
255.9454,244.3512,92.1569,111.7647
257.4997,242.6667,94.0000,114.0000
261.0334,242.5380,92.1569,111.7647
262.2564,238.9677,95.8800,116.2800
266.7955,238.5039,94.0000,114.0000
269.6028,237.4906,94.0000,114.0000
269.9534,236.5496,94.0000,114.0000
270.5460,233.0383,94.0000,114.0000
276.1930,228.0345,95.8800,116.2800
284.3176,231.4500,92.1569,111.7647
277.3640,229.7888,94.0000,114.0000
271.8247,224.6164,92.1569,111.7647
273.5322,214.2149,94.0000,114.0000
281.5109,208.6564,92.1569,111.7647
295.1274,202.6118,92.1569,111.7647
313.8888,198.9487,94.0000,114.0000
325.1364,203.3953,92.1569,111.7647
321.3950,206.6913,94.0000,114.0000
313.3576,211.9356,92.1569,111.7647
298.7755,215.0307,95.8800,116.2800
282.2805,220.7046,92.1569,111.7647
260.6008,216.2721,95.8800,116.2800
259.8440,211.6313,94.0000,114.0000
273.3191,205.8925,94.0000,114.0000
291.7877,202.1108,94.0000,114.0000
314.2269,200.8142,94.0000,114.0000
333.4540,204.3719,94.0000,114.0000
338.4047,211.2847,95.8800,116.2800
328.2869,224.7053,94.0000,114.0000
302.0801,235.6381,94.0000,114.0000
270.5503,239.1486,95.8800,116.2800
246.6032,228.9665,95.8800,116.2800
240.4493,216.0002,94.0000,114.0000
258.5542,205.2989,95.8800,116.2800
280.2620,198.8619,95.8800,116.2800
300.4743,199.5856,94.0000,114.0000
322.1071,202.7276,95.8800,116.2800
328.8418,210.9685,94.0000,114.0000
309.9117,218.6042,95.8800,116.2800
290.6228,218.7715,95.8800,116.2800
276.7845,212.4204,95.8800,116.2800
276.4359,203.4449,95.8800,116.2800
290.8317,198.2550,97.7976,118.6056
315.0313,200.7468,97.7976,118.6056
329.8467,206.5637,95.8800,116.2800
330.5502,206.4346,99.7536,120.9777
314.2331,209.9301,97.7976,118.6056
279.0076,211.1193,97.7976,118.6056
241.6844,203.7871,97.7976,118.6056
215.6029,193.5368,97.7976,118.6056
217.0887,182.4337,97.7976,118.6056
238.7217,167.8472,97.7976,118.6056
258.7619,158.3036,99.7536,120.9777
275.6830,168.5725,95.8800,116.2800
290.8427,189.0212,95.8800,116.2800
292.0049,215.8218,94.0000,114.0000
278.5801,235.9536,95.8800,116.2800
265.7691,236.6405,99.7536,120.9777
258.1157,221.3061,99.7536,120.9777
259.0575,202.6511,97.7976,118.6056
262.6614,194.5258,101.7486,123.3973
277.5183,205.6960,97.7976,118.6056
281.0822,229.8779,97.7976,118.6056
269.0384,259.9286,95.8800,116.2800
257.7709,271.0620,97.7976,118.6056
244.4550,257.1567,97.7976,118.6056
236.2831,220.6858,97.7976,118.6056
247.6550,177.2419,99.7536,120.9777
262.2525,161.7181,97.7976,118.6056
282.3687,177.8251,97.7976,118.6056
298.3625,209.5967,95.8800,116.2800
289.2450,249.8032,95.8800,116.2800
269.9635,273.9295,97.7976,118.6056
242.2274,275.1869,97.7976,118.6056
224.3004,252.7448,94.0000,114.0000
224.0986,213.1516,95.8800,116.2800
237.0936,195.3149,99.7536,120.9777
265.9867,215.5224,95.8800,116.2800
293.9609,244.2091,95.8800,116.2800
301.8553,274.2250,95.8800,116.2800
286.4299,292.8480,95.8800,116.2800
257.4854,288.5967,97.7976,118.6056
233.6194,262.8999,97.7976,118.6056
235.6917,229.6270,97.7976,118.6056
266.0470,219.5023,95.8800,116.2800
296.9783,226.5417,99.7536,120.9777
325.9302,241.7255,99.7536,120.9777
344.9095,254.3674,95.8800,116.2800
339.7342,260.6890,94.0000,114.0000
306.8780,258.5867,97.7976,118.6056
264.2521,256.9916,97.7976,118.6056
224.0081,246.2604,99.7536,120.9777
180.6444,235.7355,101.7486,123.3973
163.1005,227.8138,99.7536,120.9777
191.0258,214.7496,97.7976,118.6056
228.9815,194.2590,99.7536,120.9777
257.6036,181.3387,99.7536,120.9777
293.2851,168.1282,99.7536,120.9777
302.7412,158.1727,101.7486,123.3973
286.2744,154.9499,99.7536,120.9777
266.3047,152.6802,101.7486,123.3973
250.0604,150.3927,101.7486,123.3973
255.7073,147.2714,99.7536,120.9777
276.5969,154.2440,99.7536,120.9777
311.6695,170.0600,99.7536,120.9777
335.4889,187.3005,97.7976,118.6056
344.5178,192.1195,97.7976,118.6056
328.1889,191.7436,97.7976,118.6056
284.0085,187.8075,101.7486,123.3973
232.0309,182.0559,99.7536,120.9777
183.9694,170.1923,101.7486,123.3973
165.4802,168.9750,101.7486,123.3973
189.6701,175.5009,101.7486,123.3973
238.3082,185.2485,97.7976,118.6056
277.8914,196.0447,99.7536,120.9777
316.6988,199.7067,103.7836,125.8652
342.7688,199.9652,101.7486,123.3973
327.9864,198.0764,99.7536,120.9777
298.8856,191.1434,99.7536,120.9777
258.3899,173.2476,101.7486,123.3973
223.2083,147.9826,101.7486,123.3973
227.5946,130.9381,99.7536,120.9777
248.7713,128.3345,99.7536,120.9777
264.7649,149.8469,101.7486,123.3973
281.8877,182.1973,99.7536,120.9777
292.9517,214.1245,95.8800,116.2800
273.3081,236.8341,99.7536,120.9777
251.5927,240.9822,99.7536,120.9777
231.9379,231.1888,99.7536,120.9777
226.7460,204.5500,99.7536,120.9777
246.8942,179.8379,99.7536,120.9777
268.4601,173.0462,101.7486,123.3973
284.2240,189.7418,97.7976,118.6056
294.1493,218.0561,95.8800,116.2800
291.1672,259.2353,95.8800,116.2800
283.8222,289.0224,97.7976,118.6056
286.0446,299.1387,95.8800,116.2800
283.2022,280.3218,97.7976,118.6056
288.6594,234.9880,97.7976,118.6056
295.9709,173.9751,101.7486,123.3973
293.3588,136.0872,101.7486,123.3973
286.5573,130.3361,103.7836,125.8652
279.2791,170.9757,99.7536,120.9777
283.0614,237.5841,99.7536,120.9777
302.4516,300.8582,95.8800,116.2800
310.8393,329.9265,97.7976,118.6056
318.4939,314.9589,95.8800,116.2800
318.6975,262.2485,97.7976,118.6056
309.2090,200.4486,97.7976,118.6056
299.3442,153.7518,101.7486,123.3973
297.7726,152.3538,101.7486,123.3973
293.3523,197.6861,97.7976,118.6056
296.2398,259.4035,99.7536,120.9777
314.6071,301.1617,99.7536,120.9777
319.7953,312.4341,97.7976,118.6056
310.5368,284.0179,97.7976,118.6056
309.8719,235.8068,95.8800,116.2800
309.3253,185.9391,97.7976,118.6056
302.8331,165.8162,99.7536,120.9777
295.3447,183.7899,99.7536,120.9777
293.3181,230.5294,99.7536,120.9777
295.0382,284.6520,97.7976,118.6056
289.6119,309.4634,97.7976,118.6056
280.7592,310.3103,97.7976,118.6056
285.5219,290.0972,97.7976,118.6056
278.6401,267.9083,97.7976,118.6056
272.7015,252.9806,99.7536,120.9777
274.6372,251.7695,99.7536,120.9777
255.9371,262.6800,101.7486,123.3973
235.0119,281.9269,97.7976,118.6056
211.7932,295.7989,99.7536,120.9777
194.9611,306.1573,99.7536,120.9777
194.3314,307.7802,99.7536,120.9777
219.5036,301.4177,99.7536,120.9777
250.2458,296.6922,97.7976,118.6056
278.3267,292.2986,97.7976,118.6056
309.3376,285.4603,99.7536,120.9777
326.4943,281.3981,99.7536,120.9777
319.1293,276.6140,99.7536,120.9777
295.9002,268.3587,99.7536,120.9777
259.6471,257.1061,99.7536,120.9777
222.0979,246.0293,101.7486,123.3973
196.2990,242.5700,99.7536,120.9777
183.6985,236.9421,101.7486,123.3973
198.3802,231.0897,99.7536,120.9777
230.2373,224.5257,99.7536,120.9777
269.1429,216.7736,99.7536,120.9777
314.2413,208.5995,99.7536,120.9777
343.0837,204.4120,99.7536,120.9777
354.5922,202.1429,99.7536,120.9777
344.7546,199.2967,101.7486,123.3973
315.4614,197.3363,99.7536,120.9777
276.8630,192.5299,101.7486,123.3973
236.9987,182.0797,99.7536,120.9777
221.3934,163.9524,99.7536,120.9777
240.3543,148.3173,101.7486,123.3973
273.9755,148.5234,103.7836,125.8652
303.4964,156.2960,103.7836,125.8652
333.2233,163.1753,101.7486,123.3973
336.8544,163.0928,99.7536,120.9777
307.3596,160.4726,99.7536,120.9777
270.9967,154.4247,101.7486,123.3973
240.8984,144.4312,103.7836,125.8652
226.6932,143.6552,101.7486,123.3973
244.6009,152.7388,101.7486,123.3973
284.7051,169.5242,101.7486,123.3973
312.1277,187.8246,101.7486,123.3973
332.9810,199.8850,99.7536,120.9777
340.3108,209.9246,99.7536,120.9777
322.0040,219.8578,99.7536,120.9777
292.2564,233.3361,101.7486,123.3973
264.0100,241.6603,101.7486,123.3973
246.2363,233.7597,101.7486,123.3973
245.2358,212.2333,99.7536,120.9777
273.7962,194.8429,101.7486,123.3973
310.9241,197.3418,99.7536,120.9777
342.0283,210.3466,99.7536,120.9777
368.6874,213.8640,103.7836,125.8652
